"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Current Address/TargetSmart Address - State House District","All Record Count"
"MS","W - White","80-89.9","40-49.9","036","40"
"MS","W - White","70-79.9","60-69.9","024","40"
"MS","B - Black","60-69.9","0-9.9","081","40"
"MS","W - White","30-39.9","40-49.9","040","40"
"MS","W - White","40-49.9","20-29.9","050","40"
"MS","B - Black","40-49.9","70-79.9","086","40"
"MS","W - White","0-9.9","60-69.9","030","40"
"MS","B - Black","10-19.9","50-59.9","099","40"
"MS","W - White","20-29.9","60-69.9","083","40"
"MS","W - White","90-100","80-89.9","012","40"
"MS","W - White","80-89.9","30-39.9","036","40"
"MS","W - White","70-79.9","80-89.9","035","40"
"MS","B - Black","30-39.9","70-79.9","078","40"
"MS","B - Black","10-19.9","50-59.9","072","40"
"MS","B - Black","40-49.9","60-69.9","032","40"
"MS","W - White","40-49.9","80-89.9","013","40"
"MS","W - White","40-49.9","0-9.9","049","40"
"MS","B - Black","30-39.9","60-69.9","072","40"
"MS","B - Black","20-29.9","60-69.9","094","40"
"MS","W - White","80-89.9","30-39.9","018","40"
"MS","W - White","20-29.9","30-39.9","043","40"
"MS","W - White","70-79.9","70-79.9","056","40"
"MS","W - White","50-59.9","40-49.9","097","40"
"MS","B - Black","50-59.9","10-19.9","063","40"
"MS","W - White","40-49.9","70-79.9","081","40"
"MS","W - White","80-89.9","30-39.9","048","40"
"MS","B - Black","30-39.9","90-100","083","40"
"MS","W - White","40-49.9","40-49.9","054","40"
"MS","B - Black","20-29.9","60-69.9","097","40"
"MS","B - Black","60-69.9","50-59.9","006","40"
"MS","W - White","30-39.9","10-19.9","012","40"
"MS","W - White","0-9.9","70-79.9","085","40"
"MS","W - White","10-19.9","20-29.9","027","40"
"MS","W - White","20-29.9","60-69.9","081","40"
"MS","W - White","80-89.9","40-49.9","043","40"
"MS","B - Black","10-19.9","50-59.9","017","40"
"MS","W - White","30-39.9","30-39.9","036","40"
"MS","W - White","10-19.9","60-69.9","037","40"
"MS","W - White","10-19.9","90-100","042","40"
"MS","B - Black","10-19.9","10-19.9","030","40"
"MS","W - White","10-19.9","0-9.9","049","40"
"MS","W - White","0-9.9","90-100","030","40"
"MS","W - White","0-9.9","0-9.9","064","40"
"MS","W - White","10-19.9","60-69.9","036","40"
"MS","B - Black","0-9.9","50-59.9","120","40"
"MS","W - White","10-19.9","10-19.9","119","40"
"MS","W - White","80-89.9","20-29.9","063","40"
"MS","W - White","50-59.9","40-49.9","107","40"
"MS","W - White","80-89.9","30-39.9","090","40"
"MS","W - White","40-49.9","20-29.9","043","40"
"MS","B - Black","0-9.9","10-19.9","096","40"
"MS","B - Black","30-39.9","70-79.9","070","40"
"MS","W - White","80-89.9","80-89.9","059","40"
"MS","B - Black","60-69.9","0-9.9","025","40"
"MS","B - Black","80-89.9","80-89.9","118","40"
"MS","W - White","60-69.9","40-49.9","046","40"
"MS","W - White","0-9.9","50-59.9","056","40"
"MS","W - White","50-59.9","50-59.9","003","40"
"MS","B - Black","40-49.9","80-89.9","037","40"
"MS","B - Black","80-89.9","60-69.9","110","40"
"MS","W - White","70-79.9","50-59.9","034","40"
"MS","B - Black","30-39.9","80-89.9","053","40"
"MS","W - White","20-29.9","70-79.9","038","40"
"MS","W - White","60-69.9","30-39.9","054","40"
"MS","B - Black","40-49.9","50-59.9","033","40"
"MS","W - White","10-19.9","0-9.9","072","40"
"MS","W - White","20-29.9","40-49.9","022","40"
"MS","B - Black","80-89.9","0-9.9","028","40"
"MS","B - Black","30-39.9","50-59.9","050","40"
"MS","W - White","90-100","20-29.9","035","40"
"MS","W - White","80-89.9","40-49.9","052","40"
"MS","B - Black","30-39.9","50-59.9","025","39"
"MS","W - White","30-39.9","60-69.9","044","39"
"MS","B - Black","10-19.9","10-19.9","114","39"
"MS","W - White","0-9.9","50-59.9","087","39"
"MS","B - Black","50-59.9","40-49.9","009","39"
"MS","B - Black","10-19.9","40-49.9","097","39"
"MS","W - White","0-9.9","50-59.9","027","39"
"MS","W - White","20-29.9","90-100","052","39"
"MS","B - Black","40-49.9","60-69.9","066","39"
"MS","W - White","0-9.9","50-59.9","064","39"
"MS","B - Black","70-79.9","10-19.9","020","39"
"MS","W - White","50-59.9","50-59.9","093","39"
"MS","W - White","10-19.9","40-49.9","035","39"
"MS","B - Black","60-69.9","10-19.9","005","39"
"MS","W - White","10-19.9","80-89.9","052","39"
"MS","B - Black","70-79.9","10-19.9","052","39"
"MS","B - Black","0-9.9","30-39.9","002","39"
"MS","W - White","30-39.9","10-19.9","080","39"
"MS","W - White","70-79.9","50-59.9","114","39"
"MS","W - White","10-19.9","80-89.9","098","39"
"MS","W - White","30-39.9","0-9.9","041","39"
"MS","W - White","70-79.9","50-59.9","035","39"
"MS","B - Black","60-69.9","0-9.9","004","39"
"MS","W - White","20-29.9","30-39.9","022","39"
"MS","W - White","10-19.9","80-89.9","020","39"
"MS","W - White","40-49.9","70-79.9","068","39"
"MS","W - White","50-59.9","40-49.9","046","39"
"MS","W - White","0-9.9","40-49.9","027","39"
"MS","B - Black","60-69.9","90-100","120","39"
"MS","W - White","20-29.9","80-89.9","013","39"
"MS","B - Black","40-49.9","10-19.9","040","39"
"MS","B - Black","20-29.9","70-79.9","081","39"
"MS","W - White","70-79.9","60-69.9","021","39"
"MS","B - Black","60-69.9","30-39.9","030","39"
"MS","W - White","40-49.9","70-79.9","044","39"
"MS","W - White","50-59.9","50-59.9","099","39"
"MS","W - White","10-19.9","80-89.9","030","39"
"MS","W - White","30-39.9","90-100","113","39"
"MS","W - White","10-19.9","80-89.9","016","39"
"MS","W - White","40-49.9","10-19.9","051","39"
"MS","B - Black","10-19.9","50-59.9","097","39"
"MS","W - White","20-29.9","80-89.9","115","39"
"MS","W - White","0-9.9","40-49.9","005","39"
"MS","B - Black","50-59.9","70-79.9","070","39"
"MS","W - White","0-9.9","60-69.9","096","39"
"MS","W - White","30-39.9","60-69.9","116","39"
"MS","B - Black","60-69.9","50-59.9","110","39"
"MS","W - White","10-19.9","50-59.9","099","39"
"MS","B - Black","80-89.9","10-19.9","048","39"
"MS","W - White","50-59.9","60-69.9","109","39"
"MS","B - Black","40-49.9","40-49.9","007","39"
"MS","B - Black","80-89.9","80-89.9","031","39"
"MS","W - White","80-89.9","30-39.9","054","39"
"MS","B - Black","0-9.9","20-29.9","032","39"
"MS","W - White","80-89.9","50-59.9","056","39"
"MS","B - Black","10-19.9","70-79.9","060","39"
"MS","W - White","10-19.9","70-79.9","087","39"
"MS","B - Black","60-69.9","70-79.9","096","39"
"MS","W - White","0-9.9","60-69.9","035","39"
"MS","W - White","60-69.9","50-59.9","021","39"
"MS","W - White","40-49.9","90-100","027","39"
"MS","B - Black","60-69.9","80-89.9","020","39"
"MS","W - White","70-79.9","40-49.9","114","39"
"MS","W - White","50-59.9","80-89.9","023","39"
"MS","W - White","30-39.9","90-100","101","39"
"MS","W - White","70-79.9","70-79.9","020","39"
"MS","W - White","90-100","40-49.9","013","39"
"MS","W - White","60-69.9","80-89.9","058","39"
"MS","W - White","70-79.9","80-89.9","121","39"
"MS","B - Black","20-29.9","40-49.9","117","39"
"MS","B - Black","30-39.9","90-100","017","39"
"MS","B - Black","90-100","0-9.9","012","39"
"MS","B - Black","50-59.9","50-59.9","033","39"
"MS","B - Black","30-39.9","50-59.9","096","39"
"MS","W - White","30-39.9","50-59.9","099","39"
"MS","B - Black","40-49.9","40-49.9","110","39"
"MS","B - Black","50-59.9","90-100","024","39"
"MS","B - Black","30-39.9","90-100","054","39"
"MS","W - White","40-49.9","70-79.9","052","39"
"MS","B - Black","70-79.9","60-69.9","036","39"
"MS","B - Black","80-89.9","20-29.9","006","39"
"MS","W - White","70-79.9","60-69.9","109","39"
"MS","W - White","80-89.9","40-49.9","020","39"
"MS","W - White","40-49.9","40-49.9","014","39"
"MS","B - Black","0-9.9","70-79.9","039","39"
"MS","B - Black","40-49.9","60-69.9","101","39"
"MS","W - White","80-89.9","30-39.9","030","39"
"MS","B - Black","40-49.9","50-59.9","118","39"
"MS","B - Black","0-9.9","40-49.9","103","39"
"MS","B - Black","0-9.9","10-19.9","049","39"
"MS","W - White","10-19.9","90-100","091","39"
"MS","B - Black","20-29.9","50-59.9","115","39"
"MS","B - Black","0-9.9","20-29.9","081","39"
"MS","B - Black","50-59.9","0-9.9","008","39"
"MS","B - Black","30-39.9","80-89.9","039","39"
"MS","B - Black","10-19.9","40-49.9","122","39"
"MS","W - White","10-19.9","60-69.9","045","39"
"MS","B - Black","0-9.9","30-39.9","015","39"
"MS","W - White","30-39.9","20-29.9","050","39"
"MS","W - White","10-19.9","10-19.9","057","39"
"MS","W - White","20-29.9","20-29.9","102","39"
"MS","B - Black","10-19.9","50-59.9","089","39"
"MS","B - Black","70-79.9","60-69.9","033","39"
"MS","W - White","0-9.9","60-69.9","051","39"
"MS","W - White","30-39.9","0-9.9","103","39"
"MS","W - White","20-29.9","60-69.9","003","39"
"MS","B - Black","50-59.9","20-29.9","025","39"
"MS","B - Black","20-29.9","30-39.9","005","39"
"MS","W - White","50-59.9","30-39.9","090","39"
"MS","B - Black","20-29.9","10-19.9","020","39"
"MS","B - Black","50-59.9","20-29.9","091","39"
"MS","W - White","20-29.9","80-89.9","052","39"
"MS","B - Black","0-9.9","30-39.9","055","39"
"MS","B - Black","10-19.9","60-69.9","079","39"
"MS","B - Black","0-9.9","50-59.9","075","39"
"MS","B - Black","60-69.9","0-9.9","037","39"
"MS","B - Black","70-79.9","70-79.9","034","39"
"MS","W - White","40-49.9","90-100","080","39"
"MS","W - White","30-39.9","60-69.9","004","39"
"MS","B - Black","80-89.9","60-69.9","006","39"
"MS","B - Black","0-9.9","50-59.9","070","39"
"MS","B - Black","10-19.9","50-59.9","081","39"
"MS","B - Black","0-9.9","40-49.9","053","39"
"MS","W - White","60-69.9","60-69.9","013","39"
"MS","W - White","0-9.9","70-79.9","037","39"
"MS","W - White","70-79.9","40-49.9","002","39"
"MS","W - White","0-9.9","60-69.9","086","39"
"MS","B - Black","90-100","0-9.9","028","39"
"MS","W - White","80-89.9","40-49.9","122","39"
"MS","W - White","80-89.9","50-59.9","038","39"
"MS","B - Black","20-29.9","30-39.9","052","39"
"MS","B - Black","10-19.9","40-49.9","066","39"
"MS","W - White","0-9.9","60-69.9","090","39"
"MS","B - Black","80-89.9","10-19.9","084","39"
"MS","W - White","70-79.9","40-49.9","108","39"
"MS","W - White","40-49.9","90-100","007","39"
"MS","B - Black","40-49.9","50-59.9","091","39"
"MS","W - White","40-49.9","60-69.9","075","39"
"MS","W - White","0-9.9","50-59.9","074","39"
"MS","W - White","40-49.9","90-100","078","39"
"MS","W - White","40-49.9","90-100","048","39"
"MS","W - White","80-89.9","50-59.9","035","39"
"MS","W - White","20-29.9","50-59.9","044","39"
"MS","W - White","20-29.9","30-39.9","016","39"
"MS","W - White","10-19.9","70-79.9","099","39"
"MS","B - Black","0-9.9","10-19.9","081","39"
"MS","W - White","50-59.9","80-89.9","075","39"
"MS","B - Black","20-29.9","30-39.9","117","39"
"MS","B - Black","40-49.9","20-29.9","008","39"
"MS","B - Black","20-29.9","80-89.9","023","39"
"MS","W - White","10-19.9","70-79.9","075","39"
"MS","W - White","20-29.9","20-29.9","068","39"
"MS","W - White","50-59.9","70-79.9","059","39"
"MS","W - White","10-19.9","0-9.9","110","39"
"MS","W - White","60-69.9","10-19.9","041","39"
"MS","B - Black","70-79.9","0-9.9","064","39"
"MS","B - Black","0-9.9","80-89.9","117","39"
"MS","B - Black","60-69.9","60-69.9","063","39"
"MS","W - White","40-49.9","90-100","097","39"
"MS","W - White","70-79.9","40-49.9","088","39"
"MS","B - Black","30-39.9","40-49.9","091","39"
"MS","W - White","80-89.9","30-39.9","008","39"
"MS","W - White","10-19.9","70-79.9","034","39"
"MS","W - White","30-39.9","70-79.9","075","39"
"MS","W - White","90-100","20-29.9","033","39"
"MS","B - Black","60-69.9","10-19.9","034","39"
"MS","W - White","60-69.9","30-39.9","083","39"
"MS","B - Black","20-29.9","60-69.9","121","39"
"MS","B - Black","10-19.9","10-19.9","025","39"
"MS","W - White","80-89.9","40-49.9","026","39"
"MS","W - White","80-89.9","40-49.9","007","39"
"MS","W - White","10-19.9","60-69.9","078","39"
"MS","B - Black","40-49.9","60-69.9","080","39"
"MS","B - Black","0-9.9","60-69.9","018","39"
"MS","W - White","40-49.9","50-59.9","097","39"
"MS","B - Black","40-49.9","50-59.9","055","39"
"MS","B - Black","70-79.9","60-69.9","082","39"
"MS","W - White","60-69.9","30-39.9","106","39"
"MS","B - Black","0-9.9","30-39.9","060","39"
"MS","W - White","60-69.9","20-29.9","094","39"
"MS","B - Black","0-9.9","50-59.9","121","39"
"MS","W - White","70-79.9","20-29.9","050","39"
"MS","W - White","30-39.9","30-39.9","040","39"
"MS","W - White","70-79.9","60-69.9","017","39"
"MS","W - White","40-49.9","90-100","092","39"
"MS","W - White","20-29.9","40-49.9","024","39"
"MS","W - White","10-19.9","60-69.9","108","39"
"MS","W - White","60-69.9","50-59.9","101","39"
"MS","B - Black","30-39.9","70-79.9","012","39"
"MS","W - White","10-19.9","70-79.9","122","39"
"MS","W - White","40-49.9","90-100","018","39"
"MS","W - White","0-9.9","80-89.9","101","39"
"MS","W - White","70-79.9","30-39.9","078","39"
"MS","B - Black","40-49.9","10-19.9","076","39"
"MS","W - White","50-59.9","40-49.9","108","39"
"MS","W - White","80-89.9","50-59.9","121","39"
"MS","W - White","0-9.9","30-39.9","055","39"
"MS","B - Black","20-29.9","50-59.9","118","39"
"MS","B - Black","30-39.9","90-100","092","39"
"MS","B - Black","30-39.9","80-89.9","099","39"
"MS","B - Black","20-29.9","10-19.9","006","39"
"MS","W - White","70-79.9","10-19.9","051","39"
"MS","W - White","30-39.9","80-89.9","039","39"
"MS","B - Black","70-79.9","0-9.9","014","39"
"MS","W - White","30-39.9","90-100","095","38"
"MS","W - White","20-29.9","60-69.9","074","38"
"MS","B - Black","0-9.9","10-19.9","098","38"
"MS","B - Black","30-39.9","40-49.9","063","38"
"MS","W - White","20-29.9","80-89.9","032","38"
"MS","W - White","10-19.9","50-59.9","048","38"
"MS","W - White","40-49.9","60-69.9","086","38"
"MS","B - Black","10-19.9","40-49.9","050","38"
"MS","W - White","70-79.9","80-89.9","036","38"
"MS","W - White","80-89.9","80-89.9","006","38"
"MS","W - White","0-9.9","10-19.9","071","38"
"MS","B - Black","60-69.9","0-9.9","085","38"
"MS","B - Black","30-39.9","70-79.9","100","38"
"MS","W - White","0-9.9","60-69.9","103","38"
"MS","B - Black","50-59.9","90-100","003","38"
"MS","W - White","40-49.9","30-39.9","043","38"
"MS","B - Black","40-49.9","30-39.9","052","38"
"MS","B - Black","30-39.9","10-19.9","004","38"
"MS","B - Black","10-19.9","20-29.9","061","38"
"MS","W - White","50-59.9","90-100","046","38"
"MS","W - White","30-39.9","20-29.9","036","38"
"MS","B - Black","70-79.9","0-9.9","023","38"
"MS","W - White","60-69.9","40-49.9","097","38"
"MS","B - Black","0-9.9","20-29.9","116","38"
"MS","W - White","70-79.9","60-69.9","093","38"
"MS","W - White","20-29.9","70-79.9","073","38"
"MS","W - White","70-79.9","50-59.9","004","38"
"MS","W - White","0-9.9","50-59.9","080","38"
"MS","B - Black","20-29.9","90-100","015","38"
"MS","B - Black","10-19.9","20-29.9","116","38"
"MS","B - Black","0-9.9","50-59.9","015","38"
"MS","W - White","60-69.9","50-59.9","013","38"
"MS","W - White","90-100","80-89.9","113","38"
"MS","W - White","60-69.9","60-69.9","113","38"
"MS","B - Black","40-49.9","0-9.9","075","38"
"MS","B - Black","50-59.9","10-19.9","040","38"
"MS","B - Black","70-79.9","10-19.9","005","38"
"MS","B - Black","80-89.9","70-79.9","027","38"
"MS","W - White","70-79.9","60-69.9","020","38"
"MS","W - White","40-49.9","50-59.9","035","38"
"MS","W - White","0-9.9","80-89.9","120","38"
"MS","W - White","70-79.9","50-59.9","023","38"
"MS","W - White","60-69.9","50-59.9","007","38"
"MS","B - Black","60-69.9","10-19.9","025","38"
"MS","W - White","80-89.9","30-39.9","061","38"
"MS","B - Black","0-9.9","10-19.9","051","38"
"MS","W - White","0-9.9","60-69.9","073","38"
"MS","W - White","70-79.9","80-89.9","079","38"
"MS","W - White","30-39.9","60-69.9","073","38"
"MS","W - White","10-19.9","60-69.9","005","38"
"MS","W - White","80-89.9","80-89.9","118","38"
"MS","W - White","20-29.9","60-69.9","013","38"
"MS","W - White","20-29.9","30-39.9","048","38"
"MS","W - White","40-49.9","90-100","041","38"
"MS","W - White","20-29.9","20-29.9","091","38"
"MS","B - Black","80-89.9","30-39.9","006","38"
"MS","W - White","70-79.9","20-29.9","091","38"
"MS","W - White","60-69.9","50-59.9","112","38"
"MS","W - White","90-100","20-29.9","099","38"
"MS","W - White","0-9.9","50-59.9","083","38"
"MS","W - White","90-100","20-29.9","017","38"
"MS","B - Black","20-29.9","90-100","008","38"
"MS","B - Black","70-79.9","70-79.9","085","38"
"MS","B - Black","30-39.9","60-69.9","034","38"
"MS","W - White","30-39.9","20-29.9","042","38"
"MS","B - Black","30-39.9","40-49.9","006","38"
"MS","W - White","10-19.9","80-89.9","085","38"
"MS","B - Black","0-9.9","0-9.9","090","38"
"MS","B - Black","40-49.9","60-69.9","098","38"
"MS","W - White","60-69.9","50-59.9","023","38"
"MS","W - White","40-49.9","70-79.9","067","38"
"MS","W - White","10-19.9","80-89.9","022","38"
"MS","B - Black","0-9.9","50-59.9","108","38"
"MS","B - Black","20-29.9","80-89.9","093","38"
"MS","B - Black","90-100","0-9.9","114","38"
"MS","W - White","10-19.9","50-59.9","028","38"
"MS","W - White","60-69.9","90-100","071","38"
"MS","W - White","90-100","20-29.9","022","38"
"MS","B - Black","20-29.9","10-19.9","017","38"
"MS","W - White","10-19.9","10-19.9","082","38"
"MS","W - White","90-100","30-39.9","021","38"
"MS","B - Black","10-19.9","20-29.9","048","38"
"MS","W - White","50-59.9","90-100","076","38"
"MS","W - White","50-59.9","70-79.9","074","38"
"MS","W - White","10-19.9","90-100","023","38"
"MS","B - Black","60-69.9","60-69.9","082","38"
"MS","B - Black","10-19.9","60-69.9","037","38"
"MS","W - White","80-89.9","20-29.9","089","38"
"MS","W - White","40-49.9","90-100","019","38"
"MS","W - White","80-89.9","70-79.9","007","38"
"MS","W - White","20-29.9","50-59.9","004","38"
"MS","B - Black","0-9.9","70-79.9","120","38"
"MS","W - White","40-49.9","50-59.9","004","38"
"MS","W - White","50-59.9","40-49.9","119","38"
"MS","W - White","20-29.9","10-19.9","071","38"
"MS","W - White","20-29.9","0-9.9","119","38"
"MS","W - White","70-79.9","80-89.9","024","38"
"MS","B - Black","70-79.9","70-79.9","097","38"
"MS","W - White","40-49.9","40-49.9","084","38"
"MS","B - Black","0-9.9","20-29.9","041","38"
"MS","W - White","60-69.9","80-89.9","022","38"
"MS","B - Black","50-59.9","0-9.9","018","38"
"MS","B - Black","0-9.9","40-49.9","086","38"
"MS","W - White","10-19.9","50-59.9","091","38"
"MS","W - White","60-69.9","40-49.9","120","38"
"MS","B - Black","40-49.9","90-100","093","38"
"MS","W - White","40-49.9","40-49.9","035","38"
"MS","W - White","80-89.9","50-59.9","113","38"
"MS","W - White","70-79.9","70-79.9","023","38"
"MS","B - Black","50-59.9","90-100","059","38"
"MS","W - White","50-59.9","50-59.9","060","38"
"MS","W - White","10-19.9","20-29.9","047","38"
"MS","W - White","40-49.9","60-69.9","088","38"
"MS","W - White","10-19.9","0-9.9","055","38"
"MS","W - White","20-29.9","90-100","027","38"
"MS","B - Black","70-79.9","80-89.9","037","38"
"MS","B - Black","10-19.9","0-9.9","100","38"
"MS","B - Black","10-19.9","20-29.9","022","38"
"MS","B - Black","80-89.9","70-79.9","091","38"
"MS","B - Black","30-39.9","60-69.9","022","38"
"MS","W - White","40-49.9","0-9.9","071","38"
"MS","W - White","60-69.9","80-89.9","064","38"
"MS","W - White","50-59.9","60-69.9","112","38"
